EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobSatisfaction,WorkLifeBalance,PerformanceRating,EducationField
8941,40,Female,R&D,HR Specialist,16365,16,4,7,10,No,2,3,2,Technical Degree
8942,46,Female,R&D,Developer,6446,18,12,9,8,No,2,4,2,Other
8943,43,Female,R&D,Developer,18212,12,11,4,2,No,4,2,4,Marketing
8945,54,Female,IT,Analyst,8085,4,2,3,12,No,1,3,2,Marketing
8946,53,Female,Sales,Analyst,17659,8,8,8,6,Yes,2,3,1,Technical Degree
8949,29,Female,IT,Manager,4703,13,8,6,11,No,4,3,4,Technical Degree
8950,58,Male,R&D,Research Scientist,10753,9,2,8,0,No,4,2,1,Technical Degree
8952,46,Female,Finance,Developer,15020,18,2,6,9,Yes,3,2,1,Technical Degree
8953,46,Female,Finance,Sales Executive,13227,16,8,3,2,No,1,3,2,Technical Degree
8954,54,Male,Sales,Analyst,4417,19,12,1,8,No,4,2,1,Marketing
8955,23,Male,HR,Manager,9158,14,7,1,9,Yes,2,1,3,Marketing
8956,40,Male,Finance,Analyst,10148,5,2,4,11,No,2,2,1,Medical
8957,41,Male,R&D,Manager,5860,6,3,1,5,No,1,2,2,Life Sciences
8959,27,Male,Finance,Analyst,5385,4,3,1,8,No,1,2,4,Human Resources
8960,38,Female,R&D,Manager,3925,19,11,3,7,No,3,3,1,Human Resources
8961,46,Female,IT,Analyst,9221,19,14,7,4,No,2,4,4,Technical Degree
8965,41,Male,Sales,Research Scientist,16156,1,1,5,1,No,2,1,2,Medical
8966,24,Male,HR,Manager,7542,15,10,7,11,Yes,1,4,2,Medical
8967,44,Female,IT,Analyst,9575,16,8,7,12,Yes,2,1,4,Marketing
8968,39,Female,R&D,Manager,10336,11,1,6,10,No,2,4,1,Human Resources
8969,47,Male,IT,Analyst,7893,4,4,4,8,No,4,1,4,Life Sciences
8971,29,Female,R&D,Analyst,14227,15,8,9,7,No,3,3,2,Human Resources
8972,38,Female,Sales,Analyst,5596,17,7,7,6,No,4,4,2,Life Sciences
8973,52,Female,Finance,Sales Executive,10221,12,0,6,14,No,2,2,1,Life Sciences
8974,58,Female,HR,Manager,9115,19,2,4,11,No,2,2,1,Medical
8976,48,Female,IT,Sales Executive,17933,15,13,7,9,No,3,2,2,Marketing
8978,43,Male,R&D,Sales Executive,4470,16,2,5,13,No,3,1,1,Human Resources
8979,47,Female,HR,HR Specialist,18551,19,10,3,14,No,2,2,4,Marketing
8981,45,Female,Sales,Manager,18300,19,3,9,12,No,1,1,3,Medical
8982,56,Male,IT,Analyst,12848,3,2,2,14,No,2,4,3,Medical
8984,53,Female,Sales,Research Scientist,7641,15,8,0,2,Yes,4,2,3,Technical Degree
8985,28,Male,Finance,Sales Executive,10176,10,3,2,0,No,4,2,2,Human Resources
8986,54,Male,HR,Developer,11379,18,8,0,9,No,3,2,3,Life Sciences
8987,52,Female,Sales,Manager,15895,7,1,5,10,No,3,1,3,Human Resources
8988,33,Male,IT,Developer,9788,4,1,1,12,Yes,2,4,2,Marketing
8990,45,Male,Sales,HR Specialist,16914,17,14,7,6,No,3,1,2,Human Resources
8991,29,Female,Sales,Analyst,8375,14,6,4,9,No,1,3,1,Medical
8992,53,Female,R&D,Analyst,4340,17,4,1,14,No,2,2,1,Marketing
8993,59,Male,Finance,Analyst,11870,12,4,1,8,No,2,4,4,Other
8994,43,Male,HR,HR Specialist,11807,14,12,2,10,Yes,4,2,1,Medical
8995,55,Male,Finance,Sales Executive,10983,12,8,2,12,Yes,2,2,4,Other
8997,41,Female,Sales,Manager,5007,11,3,4,7,Yes,3,1,2,Life Sciences
8998,35,Male,Finance,Sales Executive,18643,11,10,7,5,No,1,3,1,Human Resources
9000,31,Male,IT,Analyst,11527,0,0,8,2,No,2,3,2,Medical
9001,37,Female,Finance,Sales Executive,16893,5,5,2,4,No,2,2,2,Human Resources
9002,25,Female,Sales,Developer,11554,18,14,1,2,No,4,1,4,Life Sciences
9005,37,Female,Sales,Analyst,16417,18,14,1,11,No,3,4,3,Other
9008,42,Female,R&D,Analyst,14578,16,3,9,10,Yes,4,1,4,Human Resources
9009,43,Female,Sales,Sales Executive,9054,16,8,3,5,No,2,4,3,Life Sciences
9010,30,Male,HR,Developer,19112,10,7,9,6,No,4,2,3,Life Sciences
9011,30,Male,Sales,Analyst,17427,19,11,3,11,No,3,1,3,Marketing
9013,48,Female,Finance,Manager,9847,12,12,7,6,No,1,1,1,Human Resources
9014,38,Male,HR,Research Scientist,8802,17,12,0,7,No,3,4,4,Life Sciences
9016,37,Female,R&D,HR Specialist,19527,2,1,2,12,No,4,2,4,Technical Degree
9017,39,Female,Finance,Sales Executive,14841,16,0,4,4,No,1,1,2,Technical Degree
9019,22,Male,R&D,Sales Executive,6268,16,11,3,3,Yes,3,4,1,Human Resources
9020,33,Female,Finance,Developer,12261,15,6,3,1,Yes,3,4,2,Other
9021,27,Female,R&D,Research Scientist,16883,11,11,6,13,No,4,1,2,Human Resources
9025,39,Female,Finance,Research Scientist,18016,11,10,8,14,No,3,4,4,Technical Degree
9027,40,Male,Finance,Manager,17960,8,4,3,1,No,4,3,4,Medical
9028,29,Male,Finance,Developer,3301,16,9,9,6,No,2,3,1,Technical Degree
9029,24,Female,Finance,Developer,4760,15,4,7,10,Yes,1,1,1,Life Sciences
9031,26,Female,Finance,Sales Executive,8286,14,7,3,9,No,4,2,4,Technical Degree
9032,40,Female,IT,HR Specialist,5654,14,8,7,4,No,2,1,4,Medical
9036,39,Male,R&D,Sales Executive,15383,16,7,1,8,No,1,2,3,Technical Degree
9039,59,Male,IT,HR Specialist,18156,10,2,5,4,No,1,1,1,Human Resources
9040,28,Male,Sales,Research Scientist,7400,18,3,6,4,No,2,3,2,Marketing
9041,35,Female,IT,HR Specialist,14109,14,6,8,1,No,4,4,2,Technical Degree
9042,46,Female,HR,HR Specialist,18277,6,4,7,7,No,1,1,4,Medical
9043,53,Male,R&D,Manager,3661,7,6,5,3,Yes,3,1,3,Technical Degree
9044,59,Female,R&D,Analyst,3678,9,5,7,3,Yes,2,2,2,Technical Degree
9045,43,Male,R&D,Analyst,9363,5,3,4,7,No,3,3,3,Other
9046,37,Male,IT,Research Scientist,3299,14,14,9,3,No,2,3,3,Life Sciences
9047,50,Male,Sales,HR Specialist,19641,9,1,9,0,No,1,1,2,Life Sciences
9048,37,Female,IT,Developer,3239,16,11,8,3,No,3,3,2,Human Resources
9049,33,Female,R&D,Analyst,14737,5,5,3,12,No,3,3,1,Human Resources
9050,38,Male,R&D,Sales Executive,7290,18,5,0,14,Yes,2,2,3,Human Resources
9051,58,Male,R&D,Manager,8647,19,13,7,9,No,4,2,2,Marketing
9052,48,Female,R&D,Developer,17064,19,5,4,0,No,4,3,2,Human Resources
9053,46,Male,HR,Manager,9706,5,0,8,5,No,3,2,2,Other
9054,34,Male,R&D,Sales Executive,15643,13,5,2,1,No,4,1,4,Life Sciences
9055,29,Female,IT,Analyst,15852,12,1,8,10,Yes,3,2,1,Human Resources
9056,26,Female,R&D,Manager,9771,12,9,7,14,No,1,4,1,Other
9057,33,Female,Finance,Research Scientist,3520,8,4,5,12,No,4,1,2,Technical Degree
9058,24,Female,HR,Manager,8642,8,6,9,8,No,3,2,2,Life Sciences
9060,54,Female,Finance,Sales Executive,6884,9,0,7,9,Yes,1,1,2,Other
9061,43,Female,IT,Developer,18617,19,4,7,3,Yes,2,2,3,Marketing
9063,39,Male,R&D,Sales Executive,16481,2,2,6,10,Yes,2,2,1,Human Resources
9064,50,Male,IT,Manager,6532,12,12,2,12,No,3,1,4,Marketing
9065,48,Female,Finance,Manager,3650,7,1,6,7,No,1,2,4,Marketing
9067,38,Female,R&D,Research Scientist,5158,13,1,8,1,No,1,4,4,Human Resources
9069,24,Female,HR,Analyst,12220,13,0,7,11,Yes,4,1,4,Human Resources
9070,26,Male,Finance,Developer,12747,11,1,2,10,No,3,4,4,Technical Degree
9073,44,Male,Finance,Research Scientist,10038,12,3,7,5,No,2,3,1,Life Sciences
9074,51,Male,Finance,Analyst,11704,15,13,8,1,Yes,3,1,1,Technical Degree
9076,48,Male,Finance,Sales Executive,19643,2,1,0,0,No,4,1,3,Human Resources
9079,34,Female,Finance,Sales Executive,9277,19,11,0,2,No,2,1,4,Human Resources
9080,37,Male,R&D,Analyst,13341,16,14,9,9,No,3,1,2,Human Resources
9082,58,Female,R&D,Analyst,3959,10,2,2,4,No,4,3,2,Other
9083,43,Female,R&D,Research Scientist,19949,15,4,6,14,No,1,1,4,Technical Degree
9084,38,Female,IT,HR Specialist,8936,19,2,5,7,No,1,1,4,Technical Degree
9086,57,Male,Sales,Analyst,14642,19,3,4,4,No,3,1,3,Human Resources
9087,30,Female,R&D,Manager,11636,5,4,0,8,No,4,1,1,Technical Degree
9089,53,Male,Sales,Sales Executive,12227,6,6,0,3,No,4,3,2,Marketing
9090,43,Female,Sales,Manager,6044,16,1,2,11,Yes,3,3,3,Technical Degree
9091,34,Male,R&D,HR Specialist,18463,7,5,1,4,Yes,2,4,1,Human Resources
9092,29,Male,Sales,Developer,4286,12,5,3,12,No,2,2,4,Marketing
9094,38,Male,R&D,HR Specialist,13412,10,6,2,8,No,2,1,2,Marketing
9096,25,Male,Sales,Research Scientist,19074,7,2,4,8,No,4,4,1,Marketing
9097,34,Female,Sales,Sales Executive,8665,17,12,6,1,No,2,4,2,Marketing
9098,52,Male,R&D,Sales Executive,17546,7,4,9,4,No,2,1,2,Marketing
9106,30,Female,Finance,Manager,16796,15,8,8,1,No,3,3,1,Marketing
9108,46,Male,Finance,Manager,3435,14,8,9,11,Yes,4,1,3,Technical Degree
9109,40,Male,HR,Developer,3042,7,2,7,14,No,3,1,3,Technical Degree
9110,37,Female,IT,Sales Executive,17545,16,11,7,5,No,2,3,1,Other
9111,42,Male,HR,Analyst,3215,13,6,3,5,No,3,2,4,Marketing
9112,23,Male,R&D,HR Specialist,14427,17,0,9,0,No,3,1,2,Human Resources
9113,31,Female,Sales,Developer,5705,13,13,4,2,Yes,1,1,4,Marketing
9118,34,Male,R&D,Manager,7946,14,2,9,13,Yes,1,3,3,Other
9119,53,Female,HR,Sales Executive,14881,15,2,9,8,No,4,1,4,Other
9125,52,Female,Sales,Manager,10629,13,11,3,3,No,4,3,4,Other
9126,54,Male,Finance,Analyst,3289,18,0,0,14,Yes,3,1,2,Other
9127,50,Female,R&D,Research Scientist,18791,18,4,6,11,No,2,1,2,Marketing
9128,26,Female,Finance,Manager,12312,14,9,0,8,No,2,2,2,Human Resources
9129,34,Male,Sales,Analyst,18450,18,3,0,0,No,3,4,2,Other
9131,44,Male,HR,Analyst,6782,4,2,8,13,No,3,1,3,Human Resources
9132,24,Female,HR,Research Scientist,9915,15,3,0,10,No,1,1,4,Technical Degree
9134,28,Male,Sales,Manager,7937,14,2,0,9,No,4,4,1,Life Sciences
9135,57,Female,R&D,Research Scientist,13983,7,2,0,6,No,2,2,1,Other
9136,56,Female,R&D,HR Specialist,13230,7,6,8,14,No,4,2,3,Technical Degree
9139,50,Female,IT,Sales Executive,14709,15,13,6,6,No,3,3,4,Human Resources
9144,22,Male,Finance,Manager,17713,18,0,5,13,No,2,2,3,Technical Degree
9145,50,Female,R&D,Developer,4127,14,10,4,8,No,4,4,4,Life Sciences
9149,40,Female,Finance,Sales Executive,8509,14,10,9,3,No,4,1,1,Human Resources
9151,57,Male,IT,Manager,6454,15,0,0,0,No,4,3,3,Medical
9154,47,Male,R&D,HR Specialist,12063,14,1,9,1,Yes,3,2,3,Life Sciences
9155,37,Male,HR,Manager,19511,3,1,6,4,No,3,2,2,Medical
9157,54,Female,HR,Manager,17687,8,5,4,14,Yes,2,2,1,Other
9159,34,Female,R&D,Manager,14786,13,8,1,14,No,1,1,4,Technical Degree
9160,54,Female,Sales,HR Specialist,19238,14,2,4,14,No,3,3,3,Other
9163,35,Female,HR,Research Scientist,14623,16,1,6,14,No,3,2,1,Other
9164,48,Female,Sales,Manager,10488,10,4,1,3,Yes,3,2,1,Life Sciences
9165,44,Female,IT,HR Specialist,15671,12,11,1,11,Yes,2,1,3,Other
9166,35,Female,Sales,Analyst,8097,11,3,8,1,No,1,3,4,Life Sciences
9168,40,Male,Finance,HR Specialist,4871,19,3,9,14,No,3,1,1,Human Resources
9169,25,Male,HR,Sales Executive,16173,12,0,3,2,No,4,1,1,Marketing
9170,51,Male,R&D,HR Specialist,19003,14,14,4,9,No,2,4,2,Other
9172,52,Female,HR,Sales Executive,17236,15,14,3,0,No,2,1,4,Technical Degree
9173,52,Female,Finance,Research Scientist,7539,6,0,9,3,No,4,2,3,Medical
9175,34,Male,R&D,Analyst,6315,18,7,4,14,No,4,4,1,Life Sciences
9176,35,Female,IT,Analyst,13756,17,6,0,13,Yes,2,1,4,Other
9177,31,Male,HR,HR Specialist,4393,8,3,6,5,No,4,3,3,Human Resources
9178,52,Male,Finance,HR Specialist,13937,17,12,9,7,No,1,4,2,Life Sciences
9182,27,Female,R&D,Developer,10758,15,5,3,1,Yes,4,4,2,Other
9183,47,Male,HR,Manager,6880,10,7,5,1,Yes,3,2,3,Medical
9184,23,Male,Finance,Research Scientist,15850,14,5,9,10,No,4,4,1,Medical
9186,40,Female,R&D,HR Specialist,11481,7,7,7,0,No,3,4,3,Human Resources
9188,53,Male,Sales,Developer,9243,17,11,6,11,Yes,1,1,1,Technical Degree
9189,43,Female,IT,Research Scientist,9292,5,3,4,3,No,3,3,3,Technical Degree
9191,23,Male,HR,Research Scientist,15210,11,1,5,0,No,2,3,3,Life Sciences
9193,32,Female,IT,HR Specialist,9245,13,2,2,9,No,1,3,1,Marketing
9195,29,Female,R&D,Developer,13650,19,4,1,0,No,4,3,1,Marketing
9196,43,Male,HR,Developer,7501,18,14,2,5,No,2,3,4,Other
9197,25,Female,Sales,Developer,13871,13,3,1,11,No,4,3,1,Technical Degree
9199,29,Male,HR,Analyst,15588,19,13,1,10,Yes,3,1,2,Human Resources
9200,30,Male,R&D,Research Scientist,9345,6,0,0,12,No,3,3,3,Other
9201,47,Female,R&D,Developer,17474,6,0,8,12,No,3,1,3,Other
9202,23,Female,HR,Research Scientist,17359,13,11,9,8,No,1,4,3,Human Resources
9203,37,Female,Sales,Developer,9155,19,1,4,2,Yes,1,3,1,Technical Degree
9204,52,Male,HR,Research Scientist,18271,15,14,8,11,No,2,4,4,Life Sciences
9205,27,Female,HR,HR Specialist,16515,11,10,7,1,No,4,2,1,Other
9207,47,Female,R&D,Analyst,7892,17,1,5,0,Yes,1,4,2,Medical
9209,49,Female,Finance,HR Specialist,10432,9,7,9,8,Yes,2,3,1,Medical
9213,58,Male,Finance,HR Specialist,13711,15,5,0,3,No,4,3,2,Life Sciences
9214,47,Male,Sales,Sales Executive,8257,5,1,8,8,Yes,4,1,4,Life Sciences
9215,52,Female,HR,Sales Executive,19613,5,0,3,14,No,4,4,2,Human Resources
9216,53,Male,Sales,HR Specialist,8524,19,11,6,7,No,2,4,1,Life Sciences
9217,23,Male,Finance,Developer,15644,11,6,8,11,No,3,3,4,Technical Degree
9218,46,Female,Finance,Manager,11732,8,3,1,4,No,2,3,1,Marketing
9219,23,Female,Sales,HR Specialist,5874,16,14,7,7,No,3,4,1,Medical
9220,22,Male,Finance,Developer,11021,9,3,3,6,Yes,3,2,3,Other
9221,57,Male,IT,Analyst,9957,7,1,3,3,No,4,1,4,Life Sciences
9222,33,Male,R&D,Developer,14261,8,8,2,2,No,1,4,1,Life Sciences
9223,30,Male,HR,Sales Executive,8224,6,1,9,0,No,1,3,1,Technical Degree
9224,57,Male,R&D,Analyst,15711,9,4,3,13,No,4,1,2,Technical Degree
9226,59,Male,Finance,Manager,13090,18,2,0,2,Yes,3,4,2,Human Resources
9227,54,Female,Sales,Manager,3003,10,10,8,7,No,4,3,4,Life Sciences
9228,43,Male,Sales,HR Specialist,15756,19,13,9,8,Yes,4,3,2,Medical
9229,46,Female,Finance,Developer,7759,9,2,8,8,No,2,3,2,Medical
9231,27,Female,Finance,Manager,10361,13,4,8,3,Yes,1,3,4,Human Resources
9232,39,Male,HR,Sales Executive,5567,11,4,5,5,Yes,2,4,3,Marketing
9234,36,Female,Finance,Developer,6149,12,8,7,13,No,4,1,4,Human Resources
9235,29,Male,Finance,Sales Executive,17403,19,7,7,6,No,3,2,1,Other
9236,34,Male,Sales,HR Specialist,17178,9,3,7,13,No,4,1,4,Life Sciences
9238,38,Male,Finance,Manager,4357,16,14,0,4,Yes,3,1,2,Human Resources
9239,53,Female,R&D,Manager,4605,9,4,6,12,Yes,3,2,3,Other
9240,43,Female,R&D,Research Scientist,15443,15,10,8,1,No,3,1,4,Other
9241,34,Female,Sales,HR Specialist,10284,8,5,9,2,No,2,3,1,Technical Degree
9242,44,Female,IT,HR Specialist,19411,18,14,7,8,No,3,3,2,Medical
9246,50,Male,R&D,Analyst,10531,15,5,6,1,No,1,4,3,Other
9247,26,Male,Finance,HR Specialist,3418,11,5,9,11,No,1,3,2,Other
9248,56,Male,HR,Research Scientist,15309,15,1,2,12,No,3,3,1,Life Sciences
9250,40,Female,R&D,HR Specialist,14176,11,11,4,0,No,1,3,2,Marketing
9251,58,Female,HR,Analyst,9306,14,12,7,0,No,4,1,2,Human Resources
9252,28,Female,IT,Analyst,18473,19,11,0,13,No,4,4,3,Life Sciences
9254,34,Male,R&D,Manager,16356,8,2,2,4,No,3,3,2,Human Resources
9257,27,Male,R&D,Sales Executive,5226,12,12,8,4,Yes,4,1,1,Marketing
9258,29,Female,IT,Sales Executive,10660,14,12,8,8,Yes,3,1,3,Technical Degree
9259,57,Male,R&D,Manager,15612,16,6,7,0,No,2,1,1,Other
9260,46,Male,Finance,Developer,17705,11,11,4,14,No,2,4,4,Technical Degree
9261,28,Female,Sales,Research Scientist,17190,15,13,2,8,No,3,1,1,Life Sciences
9262,44,Female,Sales,Analyst,17450,10,4,5,11,Yes,2,1,4,Other
9263,40,Female,Finance,Developer,14671,18,3,7,3,No,2,1,3,Marketing
9264,43,Male,HR,Manager,4849,12,9,5,9,No,3,2,4,Marketing
9266,42,Female,Finance,Sales Executive,4943,3,0,6,1,No,2,3,3,Marketing
9267,22,Male,Sales,Manager,10708,14,11,6,14,No,4,4,4,Marketing
9270,25,Male,Finance,Research Scientist,4820,12,7,0,4,No,4,1,3,Marketing
9271,24,Female,Finance,Manager,11632,19,13,2,11,No,1,1,3,Medical
9272,48,Male,Sales,Analyst,17620,17,1,4,1,Yes,3,2,4,Medical
9273,56,Male,Sales,Developer,11295,12,9,3,6,No,1,1,2,Marketing
9274,49,Female,Finance,Analyst,3568,18,7,0,5,No,2,2,2,Technical Degree
9276,27,Female,HR,HR Specialist,3310,11,6,3,8,No,2,1,2,Other
9278,54,Male,R&D,Manager,12899,15,2,3,9,No,3,2,3,Other
9281,26,Female,Sales,Developer,7502,8,6,9,1,No,3,4,2,Life Sciences
9282,34,Male,Sales,Developer,14084,12,0,2,2,Yes,4,4,3,Other
9283,33,Female,HR,Manager,19964,9,4,6,2,No,3,1,1,Medical
9285,58,Female,Finance,HR Specialist,7055,19,1,1,7,Yes,3,3,3,Marketing
9286,52,Male,IT,HR Specialist,10583,5,1,7,2,Yes,1,1,3,Marketing
9287,49,Male,IT,Developer,14876,18,2,9,7,No,2,1,4,Life Sciences
9289,51,Male,IT,Sales Executive,6291,9,1,6,4,No,4,4,1,Medical
9290,39,Male,R&D,Sales Executive,5943,9,3,7,10,No,1,1,4,Human Resources
9292,56,Female,Finance,Sales Executive,12814,12,0,2,3,No,4,3,4,Medical
9293,47,Male,HR,HR Specialist,18340,6,6,5,14,No,3,4,2,Human Resources
9294,39,Male,Sales,Sales Executive,11471,12,3,3,11,No,4,4,2,Other
9295,54,Male,Sales,Manager,3854,13,0,1,10,No,1,2,1,Medical
9296,46,Female,R&D,Manager,8283,17,2,7,3,No,2,1,3,Marketing
9297,52,Male,IT,Research Scientist,19781,13,7,1,3,No,2,1,2,Marketing
9298,58,Male,Finance,Developer,18427,12,3,8,14,Yes,1,4,3,Life Sciences
9299,23,Female,HR,Developer,6503,18,0,8,0,No,3,2,3,Human Resources
9300,54,Female,R&D,Analyst,15063,7,6,7,10,No,2,2,1,Marketing
9302,39,Female,Finance,Research Scientist,19272,8,4,2,10,No,2,3,3,Marketing
9303,38,Female,R&D,Analyst,15984,11,8,7,9,No,2,4,3,Medical
9304,55,Male,Finance,Analyst,3927,19,13,4,9,Yes,1,4,1,Human Resources
9306,56,Male,Finance,Developer,11269,3,3,4,1,No,3,4,1,Technical Degree
9307,51,Female,HR,Analyst,7583,18,8,1,0,No,3,3,1,Human Resources
9308,33,Female,Finance,Analyst,9710,8,5,2,2,No,2,2,1,Human Resources
9310,32,Male,Finance,Developer,6361,10,7,0,10,No,2,1,3,Technical Degree
9311,25,Female,R&D,Manager,8701,9,1,3,4,No,1,2,4,Human Resources
9313,53,Female,R&D,Sales Executive,19964,7,2,8,10,No,3,4,4,Medical
9314,41,Male,HR,Manager,7200,10,4,7,5,No,2,2,4,Other
9316,25,Female,HR,Analyst,4482,17,12,4,6,No,4,2,2,Marketing
9317,59,Male,Sales,Sales Executive,13487,7,5,6,0,Yes,4,2,4,Life Sciences
9318,22,Female,IT,Sales Executive,10070,1,0,7,3,No,4,2,1,Technical Degree
9319,24,Female,Finance,Manager,9452,19,6,8,9,Yes,4,1,3,Technical Degree
9321,43,Male,IT,Manager,19698,9,0,7,14,Yes,2,4,1,Technical Degree
9322,38,Female,R&D,HR Specialist,11800,17,0,2,14,No,1,1,4,Other
9323,35,Female,IT,HR Specialist,6925,11,3,0,8,No,1,1,1,Medical
9325,34,Male,R&D,Analyst,5119,9,7,6,11,No,4,4,4,Life Sciences
9326,56,Female,IT,Analyst,6245,11,9,8,1,No,3,3,3,Other
9327,23,Male,HR,Developer,7488,18,2,9,12,Yes,3,3,1,Life Sciences
9329,37,Male,R&D,Manager,9546,9,0,9,10,Yes,4,1,4,Marketing
9331,28,Female,IT,Sales Executive,7961,6,0,0,6,Yes,4,2,3,Other
9333,51,Male,HR,HR Specialist,11481,16,4,8,2,No,2,2,4,Technical Degree
9334,28,Male,Sales,Research Scientist,10587,11,5,3,14,Yes,4,1,1,Marketing
9338,23,Female,Sales,Analyst,14083,14,1,6,11,No,3,3,1,Life Sciences
9340,52,Male,HR,Analyst,9500,16,0,7,14,No,4,2,3,Marketing
9342,27,Male,HR,Manager,6589,16,12,9,13,No,1,2,3,Life Sciences
9345,31,Female,Sales,Analyst,19650,14,12,2,1,No,1,4,4,Medical
9346,39,Female,R&D,Sales Executive,15693,15,13,3,6,Yes,3,1,4,Other
9347,25,Male,Sales,Sales Executive,12380,5,1,7,1,No,2,2,3,Marketing
9349,28,Female,Finance,Developer,6177,15,14,9,12,No,4,4,4,Medical
9350,29,Female,R&D,Research Scientist,16158,0,0,2,10,No,4,4,2,Medical
9351,28,Female,Finance,Developer,12890,14,5,9,4,Yes,1,4,1,Technical Degree
9352,24,Male,Finance,Analyst,18242,19,4,2,6,No,3,3,1,Marketing
9354,23,Male,Sales,Research Scientist,19195,12,9,7,10,No,4,3,3,Other
9355,36,Female,HR,Research Scientist,17555,13,10,9,6,No,1,1,4,Human Resources
9358,25,Female,IT,Developer,17040,18,4,9,9,No,4,3,3,Technical Degree
9359,27,Female,Sales,Research Scientist,10155,18,4,0,12,Yes,4,4,3,Medical
9360,59,Male,IT,Research Scientist,13201,11,10,6,4,No,4,2,1,Human Resources
9361,47,Male,Finance,HR Specialist,6505,16,1,1,9,No,1,3,2,Life Sciences
9363,47,Female,HR,Research Scientist,7159,10,1,9,3,No,1,3,4,Marketing
9364,38,Male,Finance,HR Specialist,10080,16,8,3,12,No,2,3,2,Human Resources
9365,45,Female,Finance,Analyst,16407,13,12,6,14,No,1,1,3,Life Sciences
9367,56,Male,R&D,Sales Executive,15538,18,2,4,14,No,3,1,4,Life Sciences
9368,52,Female,HR,Developer,15326,18,5,6,2,No,3,1,4,Marketing
9370,56,Male,R&D,Developer,7372,4,3,3,1,Yes,4,2,3,Other
9371,37,Male,R&D,HR Specialist,14383,18,4,8,3,No,2,2,2,Marketing
9373,39,Male,R&D,Research Scientist,5653,13,6,7,4,No,3,4,1,Medical
9374,58,Male,Finance,Sales Executive,16403,18,6,0,10,No,4,2,1,Medical
9376,56,Female,Sales,Research Scientist,4918,16,11,8,2,Yes,4,4,3,Other
9377,56,Male,R&D,Analyst,3472,1,0,2,7,Yes,3,2,3,Life Sciences
9378,49,Female,Finance,Manager,13327,16,5,7,10,No,4,3,1,Other
9379,59,Male,HR,Sales Executive,6421,7,3,4,4,No,2,4,2,Marketing
9380,30,Female,R&D,Analyst,18999,13,1,5,0,No,4,2,4,Other
9381,33,Female,Sales,Developer,17525,16,5,2,3,No,1,4,1,Life Sciences
9383,42,Female,HR,Developer,17471,10,1,1,12,Yes,3,1,2,Marketing
9384,56,Female,Sales,Developer,18684,7,1,2,7,No,2,2,3,Marketing
9385,54,Male,HR,Analyst,5087,12,9,1,1,No,4,3,3,Life Sciences
9387,44,Male,Finance,Sales Executive,11447,6,6,2,9,Yes,3,1,1,Human Resources
9390,50,Female,HR,Research Scientist,3131,11,2,0,7,No,4,2,2,Medical
9392,37,Male,Finance,Analyst,6374,4,1,7,12,No,2,4,2,Technical Degree
9393,46,Male,IT,Developer,5031,15,8,9,5,No,3,2,1,Human Resources
9395,49,Male,Finance,Analyst,5001,12,7,6,14,No,2,1,1,Human Resources
9399,24,Female,HR,Research Scientist,14563,14,2,4,14,Yes,3,4,1,Medical
9402,28,Male,IT,Manager,7507,15,7,5,2,No,3,3,3,Life Sciences
9403,22,Male,IT,Analyst,4163,8,0,1,13,No,2,2,1,Technical Degree
9404,53,Female,R&D,Analyst,5925,14,14,4,0,No,2,1,2,Medical
9406,50,Female,R&D,Research Scientist,16494,16,5,2,13,Yes,4,4,1,Marketing
9408,44,Male,Finance,Developer,8913,15,13,5,9,No,1,2,1,Human Resources
9409,50,Female,IT,Developer,15190,19,7,8,4,No,1,1,4,Marketing
9410,59,Female,HR,Developer,16195,16,8,9,1,No,3,1,1,Life Sciences
9414,52,Male,Finance,Sales Executive,15948,17,4,4,0,Yes,2,4,1,Technical Degree
9415,53,Female,IT,Analyst,3026,12,1,2,5,No,4,4,3,Medical
9419,24,Female,Sales,Research Scientist,19510,13,11,3,9,No,3,3,3,Marketing
9420,22,Female,R&D,Research Scientist,16706,17,5,2,3,Yes,4,1,3,Marketing
9421,48,Female,Finance,HR Specialist,3340,17,5,2,6,No,4,2,2,Life Sciences
9422,54,Male,Sales,Developer,15981,19,11,9,14,No,1,3,1,Marketing
9423,41,Male,R&D,Manager,15406,15,0,5,12,No,4,3,2,Other
9425,57,Female,Finance,Research Scientist,18025,18,0,3,7,No,1,1,3,Technical Degree
9428,36,Male,IT,Sales Executive,4605,16,5,4,11,No,3,4,3,Life Sciences
9429,27,Male,R&D,HR Specialist,19182,3,3,7,2,No,1,2,3,Marketing
9431,40,Female,Sales,Manager,5408,17,12,1,13,No,4,4,1,Human Resources
9433,50,Male,R&D,Sales Executive,4108,19,5,2,12,No,2,4,4,Human Resources
9434,27,Female,HR,Manager,7454,14,9,8,2,No,3,3,2,Life Sciences
9436,37,Male,R&D,HR Specialist,10414,16,14,8,10,No,1,2,3,Human Resources
9438,44,Female,Finance,Sales Executive,4925,3,1,1,14,No,1,3,1,Technical Degree
9440,38,Female,Finance,Sales Executive,9094,2,0,6,0,No,3,2,3,Medical
9441,51,Female,HR,Analyst,4976,13,0,0,11,Yes,2,1,4,Technical Degree
9442,31,Male,Sales,Manager,13921,19,13,2,6,No,3,3,3,Human Resources
